wallet,deposit_count,deposit_total,borrow_count,borrow_total,repay_count,repay_total,redeem_count,redeem_total,liquidation_count,repay_ratio,activity_days,credit_score
0x02eb1a315972d427f890b81fe062aa7aae9bc6bb,4,1.0112000000025253e+20,2,1.8714e+19,3,1.871400000129974e+19,5,1.011200520002525e+20,0,1.0000000000694527,56.48721064814815,800
0x02eb1d753bea18fd83562467a321dcd88d9773f1,7,1.0255053103459707e+21,6,1.00000000000472e+21,9,1.0006924001567965e+21,10,1.2448899098115194e+21,0,1.0006924001520732,77.54835648148148,800
0x02eb2ee0867dc3dfaa3862d0cc86984b6aada907,12,2.0434310440695976e+21,9,1.2350000000013299e+21,2,5.4911400375196674e+20,4,8.48481395214508e+20,10,0.44462672368532424,30.167025462962965,420
0x02ebc38f9ddaebc16f4a2f4e9c90cee0b9eac910,7,2.707117261944633e+21,12,17005000000.0,10,17018986485.0,3,2.003331315679861e+21,0,1.0008224925022053,77.22182870370371,780
0x02ebdd4d10b91e3018c0706a39a02c5fe1c893ef,1,4.111e+21,1,8.99e+20,1,8.99e+20,1,4.111e+21,0,1.0,0.0011574074074074073,660
0x02eca8cc78b7d30c1ac5e16988ed2c8a9da658d6,32,1.2125723033923584e+25,21,9.008065000022914e+24,71,2.013960877596733e+24,43,4.4284205393541473e+24,0,0.22357308451832997,138.0813425925926,630
0x02ed7efb3115fcbc0dd488a03eba6218857a2a75,2,8.550000000001903e+18,0,0.0,0,0.0,2,8.609686698761055e+18,0,1.0,61.195092592592594,670
0x02eda208efc7d92efeaf7418833c3081a42dd3a1,1,3e+18,2,200000000.0,2,200001734.0,1,3e+18,0,1.00000867,0.019837962962962963,660
0x02ee19a0a14b494ba9411c5bbba18931195fd51b,1,2.5e+16,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x02ee663daf3bd6ab80be2e8b0f54abc8721b7d68,1,1.1e+18,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x02ef87478ec4a04f0dacc721f254084ed3772600,1,3.2e+16,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x02efac30f1619d817d6ffb28f54ed3647404235e,1,1885178004.0,0,0.0,0,0.0,4,7537984592.0,0,1.0,64.36164351851852,690
0x02efc83a645d9db930e3d4db3824f831faecd82b,1,400000000.0,0,0.0,0,0.0,1,400009317.0,0,1.0,0.13190972222222222,560
0x02efeda00025e73209ea07c51a2277de0f71ed53,1,9000000000000000.0,0,0.0,0,0.0,1,9000280684846912.0,0,1.0,10.20369212962963,610
0x02f01b3f6166ba12150e4d1d8df5ccc9cb524f07,1,495828785.0,0,0.0,0,0.0,1,495828838.0,0,1.0,0.002523148148148148,560
0x02f0e7c42da6ae4eea04c1df5f83f8178d33cc0b,5,2.638973022004588e+21,1,6000000.0,2,6000664.0,2,7318358549.0,0,1.0001106666666666,69.72951388888889,770
0x02f11fe7a88805f3afbe76f28d0ee7b090d4e99b,52,3.0050396232268873e+23,28,4.899185502116049e+21,28,4.901763492948738e+21,22,4.072116392368102e+22,0,1.0005262080465365,66.75119212962963,800
0x02f176449675d72dbf1d33a1078e631743fe048e,1,1.9e+20,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x02f17bf76592833beb2418f8246d433f7e4d6fed,1,1.5e+18,1,6.9e+17,0,0.0,0,0.0,0,0.0,0.0009953703703703704,480
0x02f202fe714eadef1a33dc3d85de9b367d77426a,1,91083721320456.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x02f21b7c148d5fc587a285d2f538f29c36176e52,6,1.0305913534231741e+22,5,21500000000.0,0,0.0,0,0.0,0,0.0,18.61599537037037,530
0x02f277795b12cf2010b7e77298ce29370d392409,7,3.363771250534558e+21,0,0.0,0,0.0,12,5.131076963914929e+21,0,1.0,58.91721064814815,700
0x02f384dc0539ff16b820239004d25dae1e3adf96,1,2.1126598214166426e+17,0,0.0,0,0.0,1,2.1126623936121382e+17,0,1.0,0.055393518518518516,560
0x02f494a93a9e172722849643ce2f070e92a7baea,1,1.0008414037357045e+17,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x02f4a8a87c4458ee03e65a539a13d52d2925335f,1,1.064e+17,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x02f4e1f34fcfe2f52139f3e5920fcfad5a1a8b94,1,1030089.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x02f4f3130d02314a16dc81e040a2aa32c8a2b16a,3,1.2940397178708787e+20,10,3.0000000000474994e+21,8,46929073007.0,11,1.0084861813837437e+22,0,1.564302433541899e-11,37.8,630
0x02f5203e90d85ed83700e43dbe2b42d842b33d83,1,4e+21,0,0.0,0,0.0,1,4.00000020224938e+21,0,1.0,0.0005555555555555556,560
0x02f60da35d5759299b1c4e3b22c7152b318f5664,3,5.7000000005e+16,1,3500000160906785.0,0,0.0,0,0.0,0,0.0,32.15695601851852,580
0x02f6129b12fbf83b4457c57050b51de97ce8276b,2,3.2672512176297487e+18,0,0.0,0,0.0,0,0.0,0,1.0,4.404537037037037,550
0x02f70f05c3a430d0da5e1a5bf45e8dddfaf8b0a8,5,4.5026553916162526e+20,3,731934473.0,3,351953274.0,2,264265135.0,0,0.4808535285371099,20.511712962962964,550
0x02f7467aecaae0863706f954c7adfe47b5e5f538,5,9.23200014202056e+19,4,302139709.0,4,271245200.0,2,8.847000011423301e+16,0,0.8977476045692491,31.259340277777778,670
0x02f84f7c168cfda125318a1405f747bcf7eacf44,1,1554127.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x02fa46ca85874d0e24d6fbfa776f3195240ec6d5,3,1.001191469e+18,0,0.0,0,0.0,0,0.0,0,1.0,3.278703703703704,550
0x02fa9380115eeefccd18f91ff806d3d8e3725b32,4,1.2211355526417973e+19,4,5.445328202643521e+20,5,5.448896499666309e+20,10,5.450825770893216e+20,0,1.000655295124554,24.046886574074072,750
0x02faf4316dcb9330751f3677436aa849aa93851b,46,4.659430125965586e+22,63,4.5302525229793255e+22,72,4.95178299800048e+22,67,4.66559070581719e+22,0,1.0930478980769784,117.80849537037037,800
0x02fafec4c577431e5229f01df088cb699a7cc691,9,2.2210280321329005e+19,4,1.001183605727e+18,2,1183609836513271.0,7,2.976006603034121e+16,0,0.001182210565317641,22.255729166666665,580
0x02fbe024637327931e70262658854cfdebefec92,1,1045237.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x02fc557009ff92edbac5bc4c94a989b24008a21f,3,2.392821011034247e+20,1,2.143717454758222e+19,0,0.0,1,1.5043278874417142e+20,0,0.0,34.983460648148146,590
0x02fc75ad4ae6105dc1feec29f49e56347a859c65,11,1.4542283354595726e+21,11,6.611100000003778e+20,6,6.61259468931105e+20,12,2.1382686530014206e+21,0,1.0002260878382223,47.863680555555554,800
0x02fd763b2c3ccb4ed333ed780cfba62b9b65f675,1,3909631981653491.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x02fdb206bba3e5a61d8c5730c79a21f3caa78276,1,1108272.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x02fe4d3a1b36a009941d1a136821ca368255bf76,1,1.086e+17,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x02ffad0f8125e76bf4467d78139f1eb0b60f2b8c,1,3.77e+16,1,5000000000000000.0,0,0.0,0,0.0,0,0.0,0.0,480
0x02ffb9b4bbc29f9a59b20c541d369c5add62a5a3,56,1.7135000005792873e+21,40,2.8284656053709676e+22,28,2.826100867531568e+22,126,3.59965145606872e+22,0,0.999163950293435,79.8009837962963,800
0x0300f68f3c30e4655650d99c845a95e39875b75f,3,6.158866494158227e+21,5,4.881207535345358e+22,4,4.345380342370084e+22,2,127268918.0,0,0.8902265086875961,13.539699074074074,620
0x030138d2f5f2757daae2fbb8dfd18870ea908881,0,0.0,0,0.0,0,0.0,1,3355376770.0,0,1.0,0.0,460
0x030163c3ecc06f0a41c11ee74e3ea2a6086ad3e4,4,1.4127076918734643e+17,0,0.0,0,0.0,3,1.3871621370811707e+17,0,1.0,2.9083912037037036,580
0x0302147a27780e6b3ce7ec44db979b653d02c921,0,0.0,0,0.0,0,0.0,1,9.021683877565146e+18,0,1.0,0.0,460
0x0302174ee723a5a094f78877caf6cc1ae1c90533,0,0.0,0,0.0,0,0.0,5,4.324022552585277e+21,0,1.0,0.00034722222222222224,500
0x030252c314d52af695fdb0176942dec4566b6bb7,1,1547959.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x0302e30a5a3a471f99fde37bfa52d3be463461d9,1,2.87e+16,1,5000000000000000.0,0,0.0,0,0.0,0,0.0,0.0,480
0x0302f495deee51627014e73e3b5f937fbdfb2680,2,6214235399.0,1,2761882435.0,1,2761883554.0,2,6214237110.0,0,1.0000004051584477,0.007893518518518518,670
0x030347c0ef50f625e3172ddeabb921067e85730c,34,9.975000000342146e+20,5,51990912000.0,4,52024657971.0,6,86242638822.0,0,1.0006490744190062,70.13693287037037,800
0x03038ac3f9bc2f1ba227a7e3b42fbd1f376efcf9,1,1e+20,1,30000000.0,0,0.0,0,0.0,0,0.0,0.002662037037037037,480
0x0303df66b608496531b49940f19db4c024791454,1,556001496446744.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x03051aba8bbf9fc5d38ac4554bfae1e84b9dd8ca,2,7.525224044671349e+16,2,18000000000160.0,0,0.0,0,0.0,1,0.0,27.71040509259259,460
0x0305a736ce98f8768c5e927dfa15d0b04517a621,1,1.2e+19,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x0305cc8c9cc1a0b1ff881cee4621873fe6f9f8e0,1,1.3e+18,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x0305cf6d8af11679eee6aa68c528ed25f837aa4f,10,1.5553833358745844e+22,1,9.5e+21,5,8.927339556492491e+21,10,1.5568523e+22,0,0.9397199533149989,34.81260416666667,800
0x0306588e0deb5dfd0afc70ad227aaa8551deaf25,1,9260018945.0,0,0.0,0,0.0,1,9260019000.0,0,1.0,0.000787037037037037,560
0x030745377d953913b2af2a64d961287ff800f7e0,13,5.843693270383147e+20,9,2.228794225745118e+17,9,2.2287989960708688e+17,9,3.3110347192856096e+17,0,1.0000021403168116,6.399236111111111,700
0x030888e8fe9f0cbe3ff04c0fda1c0954c6b68822,2,6128811527246236.0,4,153427988.0,6,279932774.0,5,1.375297993032517e+20,0,1.8245222247195212,6.484259259259259,700
0x0308e74c4971077380b748fd6bc0164a775386e3,2,8224199367296589.0,0,0.0,0,0.0,0,0.0,0,1.0,0.48872685185185183,550
0x03090a4006197538241dca9b635c9ad149d9097f,1,1239710.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x0309146e7b8baefa23f193632ef74602768af954,113,1.0671176338312939e+22,62,2.2219128852305564e+21,57,2.2220961364427148e+21,97,8.737778471170964e+21,0,1.000082474526061,53.234652777777775,800
0x030a031d24ff4fdf49d42328a9f75aaced335570,1,6232829555552960.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x030a5e099482bab2259b3aa2afe176251a6280ef,1,2e+16,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x030adc0b63a946d3c161f49c8f4d25a526b903b7,3,1.8010255193215473e+21,9,2.893560580220921e+21,2,9.600000000000087e+19,0,0.0,0,0.03317711772002069,30.23670138888889,580
0x030b67dac665e0dae36951c5a69a639c7a8492e0,1,500.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,500
0x030cb7762dacad0e55e38eb6685d7923c68d7113,1,1100000.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x030ccddbf7666d9f7f3bf97a920986a8a309957e,1,98.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,450
0x030d0a4232b1ff4668858ae2c3d1ccffe08dc215,1,1107591.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x030d4aa68030591cfd14814f6505ba6f57802c96,1,1.0031296391430456e+17,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x030d9f55c7f7589034b829a87bf3bd84d6682a18,4,3e+20,15,2210000000000.0,11,2212940298469.0,13,7.966291327593187e+22,0,1.0013304517959276,55.94888888888889,800
0x030de328e6a4855412279780172507240c4c7175,1,1.072e+17,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x030de3de170036c537b1f7bf6f983220464abe1c,53,2.937884922964935e+22,21,1.8903014790599823e+20,16,19178616531.0,20,5.251226419204773e+21,2,1.0145797770066408e-10,79.7846875,490
0x030ded6654f0ff272eb93151ee98bdce379f266b,8,7.285606000006994e+20,0,0.0,0,0.0,1,523567511.0,0,1.0,49.768171296296295,660
0x030e371d56829ea5777c07d970484d03920091f9,1,1e+17,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x030e691d39e2dda9ffb32de5f49fdbf9f590ef00,4,2554095529132912.0,2,4e+17,0,0.0,0,0.0,0,0.0,24.32107638888889,530
0x030f8726b8dfc17b9d505a21e8f7a87815e33848,21,1.3128816237882531e+22,0,0.0,0,0.0,8,2.587867763978488e+22,0,1.0,69.53170138888889,700
0x03105f295874820c5939e2f27602c9478b94969d,72,260000000000460.0,0,0.0,0,0.0,0,0.0,0,1.0,22.195625,600
0x03116a2824b26d29e4f8f41555e674b679583402,2,6202130528403717.0,0,0.0,0,0.0,1,6202134104969010.0,0,1.0,8.843101851851852,560
0x0311ee008aaec2f8fede60d56207512b7f0d0802,1,1104788.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x031291aa04a24e90fa704ae1a51598944c55de4a,32,6.299714974396704e+22,20,313315857450.0,0,0.0,1,2.5e+17,0,0.0,21.593483796296297,540
0x0312fa145990146d456380d66ea495a7d014fc86,1,1e+16,1,5011158065007516.0,0,0.0,0,0.0,0,0.0,0.0006712962962962962,480
0x03146c86fd6737a8ca454dd8dbccd43284e133d2,2,2.30400574742997e+20,0,0.0,0,0.0,1,2.07884690854181e+20,0,1.0,2.213113425925926,560
0x0314732f2aeb62651ce2f1712e51300aa6e1676e,2,2858053.0,0,0.0,0,0.0,0,0.0,0,1.0,7.3147569444444445,550
0x03148673c88d563193fea07d9fb373234e67386a,1,7137522745789151.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x03148e5d55d5a2382c644e78910d13cdb7218235,5,1.4304876535937714e+21,2,6.900000035e+16,1,6.904689986200957e+16,3,4.9860334196443677e+20,0,1.0006797030691548,77.10369212962964,780
0x0314d69c14328bed45a45f96a75400f733164e13,134,8.650164506241762e+21,4,2.000000003462e+17,3,2.0003808520934198e+17,21,8.651421274290447e+21,0,1.0001904243153803,14.649479166666667,750
0x03158305104b385e1a566fa7153dfb13da15f410,9,1.4493454370165636e+21,1,18259987.0,1,18261108.0,9,1.1613657303105984e+21,0,1.0000613910623266,30.984675925925927,800
0x0316187ad162d7c5be2f7112662e353c85b6384b,1,348146979536067.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x03161e579198971cff2dd1769da7758e34b6976c,1,2.1309e+22,1,6969000000.0,1,6969000000.0,1,2.1308999e+22,0,1.0,0.00030092592592592595,660
0x03169fa2a2113de2c90b4823cf8eb7541061d6f0,3,7.000139932746531e+18,2,5500000000.0,0,0.0,0,0.0,0,0.0,17.097326388888888,530
0x0317ecb39406e23837b8b1aad06bc43f10c1be08,1,1e+21,1,500000000.0,1,500000000.0,1,9.999997e+20,0,1.0,0.000787037037037037,660
0x03180215daa2759cbc86f2e487b25cca2883566d,1,7.60367e+18,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x03188444e0ec5e63d99350baedd479ebcab82f63,198,3.103403794756371e+21,79,3.6067802770326165e+21,82,2.0008621832821405e+21,71,1.0044101360826189e+21,0,0.5547502286244886,97.84297453703704,700
0x0318b7bf3433dc91fdd0c749b88855f076efd5d5,24,2.6672521851407994e+22,34,2.430009733824293e+22,16,3.4086692311108456e+21,29,1.5086729306774356e+22,0,0.1402738920615911,76.04131944444444,630
0x0318ccfbfae5e2c06b2f533a35acecea13b9909f,25,2.023333667260086e+21,20,3.5000000000155025e+20,20,2.0021118226548484e+20,8,4.399191861212725e+16,0,0.572031949327423,26.792488425925924,650
0x0318dcf3b0bba28d13e67d6ce8f32eadad011512,1,1e+16,1,2000.0,0,0.0,0,0.0,0,0.0,0.0060648148148148145,480
0x0319f328205f66b18ef279c18efa3e3839c005f1,1,1296233.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x031bc036ec5106ea4f2ca5921d5370a21171a123,1,1000000.0,1,200000.0,1,200148.0,1,1000570.0,0,1.00074,7.146689814814815,660
0x031c0b7a301322382ec7ab6af873dd9732e3d6e1,1,9.34e+16,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x031c0e3d66bdb6cad82b7f9efe20d00b55d785b3,1,512743472952707.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x031c7807637ecec27d158bd4156c954e682a2f54,26,6.081350167731622e+21,3,411447520661.0,59,414574443754.0,5,1.1147820090898874e+20,0,1.0075998102697923,29.057118055555556,750
0x031c84828a86616270ce4b5b2b8b1d73cbe55b01,1,3.836523691423655e+20,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x031cdab9bbf52b9000f023c3197fdaef8f6a4989,3,6.000000000039567e+19,0,0.0,0,0.0,2,397609261.0,0,1.0,38.81174768518518,670
0x031d132adc8141130bd55be6583edded884497f4,27,8.682976338837323e+20,6,828489231.0,5,409230420.0,6,1.9639840905037952e+17,0,0.49394778433758546,50.3834837962963,630
0x031d2da6a39dfe83c314df7c2e7a74bfad01773b,4,2.0000000000011208e+18,2,1.6040547526024632e+18,0,0.0,1,1122705.0,0,0.0,28.352337962962963,540
0x031d7542ff2c60947b0959a87df1e9b3337d3667,1,6.78e+20,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x031f2e22d9a20142ba0c809577e0003c9a3b1ec2,2,2377704.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0006712962962962962,550
0x031f584479760bf6a0e6e3246cceadb6e4d66bc0,8,2.795993986568439e+21,2,1000000000.0,1,204480693.0,1,6.4616139926595784e+16,2,0.204480693,104.47341435185186,450
0x03205689ad8d8e3838e244f925cf888275ac01c6,29,2.1091144822915012e+21,9,1400000000.0,3,848854135.0,13,1.8328281194658068e+21,0,0.6063243821428571,82.14251157407408,700
0x032075ac7644068531c4b13595f092eb99920416,1,1579796.0,0,0.0,0,0.0,4,5776334931.0,0,1.0,56.03392361111111,690
0x0320f12e5c7cb57029a9d4e1655e17f29866e478,1,7.348508578471203e+21,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x032140da0856e068fc916fd5a369a33561419dd9,1,1.12e+18,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x0323965dc531ecc76511a24dafca4a502533917b,2,7200000000.0,1,100515187.0,1,101309742.0,2,7030995462.0,0,1.0079048253673348,51.05716435185185,770
0x032401f44bba316be8161251c16c45e07ee0d203,2,2.5538187772889924e+16,0,0.0,0,0.0,0,0.0,0,1.0,20.752685185185186,600
0x03240c50823411981a719e3f59b12476d653e67f,1,3.3040507839308578e+22,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x032419aad03e8a7520b0650620e14310cefa5dfa,2,1.2725320224166974e+16,0,0.0,0,0.0,0,0.0,0,1.0,1.1500694444444444,550
0x03244eaa7a5eeb5322527ce489aca1a5426b3755,2,2e+18,0,0.0,0,0.0,0,0.0,0,1.0,7.886990740740741,550
0x03247269bad6aa35ef79ff7f674d714c64d26611,14,2.310334377380611e+17,6,1.000000000002441e+20,3,1.0095725172710949e+20,6,1.0329268115493993e+20,0,1.0095725172686305,89.6524537037037,800
0x0324c205a0a2b21d7591cef3e198e103990b1457,1,1000000.0,0,0.0,0,0.0,1,1000000.0,0,1.0,0.0003935185185185185,560
0x03251ae9065a02d50230e02b137265157e101c20,2,1.5e+22,1,4e+21,0,0.0,0,0.0,0,0.0,0.14658564814814815,480
0x03253b687deaa44f5a9df0005a7163db65413e01,1,1.0028680093960062e+17,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x03270912905f63b1b2b99b9a520a86810aa07f89,5,1.3196492367818957e+18,3,1500000000.0,2,501075204.0,7,4.8612566251433306e+17,0,0.334050136,27.915891203703705,580
0x0327344015c02e55ce6f13f90cc132da5d98cd52,1,100000000000000.0,1,10000000000000.0,0,0.0,0,0.0,0,0.0,0.0010185185185185184,480
0x0327d880665d0a65bc578a82e9d83f21b993756c,72,9.739315694241145e+22,34,3.0076359636157234e+22,10,25867092807.0,30,5.228667606361501e+18,0,8.600473301929488e-13,71.67396990740741,630
0x032829e7678891e08aab091f6127f07639bcb26d,2,485320324089.0,0,0.0,0,0.0,0,0.0,0,1.0,6.903842592592593,550
0x0328938eda94f1ad9f62e71a56c4387835ceb62d,1,97420418856414.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x03289bb5b77a418cfbadec78a7c206b1eb6444c5,7,3.541701868829159e+20,3,301130786.0,3,297424198.0,4,1.7753974618540923e+20,0,0.987691102430158,58.55871527777778,790
0x032936b50b7c50a2008bfbfc70567a5dfa00a7e6,1,9.23e+16,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x032945f825c2c9ffb445a2de02513b811554df46,2,2200000.0,0,0.0,0,0.0,0,0.0,0,1.0,5.573969907407408,550
0x0329ca0125055eb93a8fbe5913e299ea99cb49f9,1,3371875569913.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x032a2386566db1e1558904e3ff9f8f90acdd98ed,1,1.5222e+22,0,0.0,0,0.0,1,1.5222001195267903e+22,0,1.0,0.00037037037037037035,560
0x032b2f80d52e2873094d820b7befc15c294c6e65,1,10883000000.0,0,0.0,0,0.0,1,10883000119.0,0,1.0,0.0001388888888888889,560
0x032bb3d64f289e35ec8642c9bf2bdad7d73529d0,3,1043000000000100.0,3,1000000000000200.0,1,100.0,0,0.0,0,9.999999999998e-14,0.0033333333333333335,480
0x032c00db90f28a81163b313cf1bc92247f2ed67e,1,9e+20,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x032c4db5f7434fb9e0ea85ccbbff1fa2d7c9d8aa,1,1e+16,1,2000.0,0,0.0,0,0.0,0,0.0,0.006435185185185185,480
0x032c56e52d2cd8be4256cba3c631931d1e3b07cb,10,1.67950220801336e+21,4,1200000000.0,2,1200673097.0,21,3.6911935850204433e+21,0,1.0005609141666667,97.83369212962963,800
0x032ddfdf432eb4c97faf50a3d7fe1898e4e123a6,2,2029393.0,0,0.0,0,0.0,0,0.0,0,1.0,5.190798611111111,550
0x032f074dddcb996b0da95402800653a1c1c5bf37,1,5e+17,1,2.8029628189464448e+17,1,2.8029628189464448e+17,0,0.0,0,1.0,0.0022222222222222222,650
0x032f904c1f675add398dcb3733acf36b84b79c95,35,1.6562693861070913e+23,28,1.6274000000010797e+23,24,1.3275952727428794e+23,21,1.3565159902509653e+23,0,0.8157768666228331,29.14553240740741,650
0x0330056b009539f120717f6ff4d823c3ce2cbf63,1,1094457.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x033026f0aa842c3323d02e5974c51d38c8056178,2,6148380.0,0,0.0,0,0.0,2,3679002.0,0,1.0,78.88653935185185,670
0x0330d6432c963f761eaa5a7567ea161027cc36d3,1,1107520.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x03310baf844bfe66aadd339c73f9229f35aa4c6d,87,4.447189054105141e+24,59,1.897823170688777e+24,24,5.985404706092593e+23,33,2.0852674804863241e+24,0,0.3153826340902092,71.86847222222222,630
0x033185ecc07fe116859d5fc721802d724b85c4e7,5,3.513603413500699e+20,3,2.104363810700699e+20,5,2.104368057781229e+20,6,3.317575527653247e+20,0,1.0000020182254172,10.208831018518518,750
0x03318cdf6bcc6ab97814029ed0324d101ed0c921,1,1e+17,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x0331c1ce75f315a49849be77b6a37b1959ebb1eb,2,6.287261444068572e+16,0,0.0,0,0.0,2,6.289776724366947e+16,0,1.0,45.91052083333334,670
0x0332be92c16b30591296507a665a164c4966b425,1,5e+16,1,1e+16,0,0.0,0,0.0,0,0.0,0.0002314814814814815,480
0x0332d875f3fc0475474548dcf29f23591cb14d29,1,1e+16,1,2000.0,0,0.0,0,0.0,0,0.0,0.006319444444444444,480
0x0333a10f65956afcbd633c517c2a6dd3ced00a40,2,90000000000.0,2,3.0580529570465618e+22,3,3.058204854905374e+22,2,7.698356083414112e+22,0,1.0000496714285023,0.9643055555555555,670
0x0333fbf46d16ea6d26c6a09503cc3c0c1e7c95c8,2,1.0000000000013393e+18,1,1000000.0,0,0.0,0,0.0,0,0.0,24.001608796296296,530
0x033466da370e828b957754b75a1370506d0de739,1,1109124.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x0334e081f088642f7628030bc6b28289495c5400,0,0.0,0,0.0,0,0.0,1,1700396651.0,0,1.0,0.0,460
0x0334eca378b5c3ca56c8cbef990eec2e3a30a7cf,16,3.0715413103824947e+18,10,9200000000.0,1,600000038.0,6,8.166281763055121e+20,0,0.06521739543478261,69.04325231481481,630
0x03352f97e46d751d978c0293f0e51d53b6959599,1,1999699.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x03356060622b057978f616a26ebb2967a73625ec,1,2.0982533179e+21,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x0335a3481a074ead996574587714af349a114013,1,997160000.0,1,500000000.0,2,500375937.0,9,7.590460056358547e+19,0,1.000751874,77.46043981481482,800
0x0335c709c9d9f938b2554b91974ef0812e16e890,1,4.918810731297291e+19,0,0.0,0,0.0,0,0.0,0,1.0,0.0,550
0x0335f428955506d0c06d18b8fa5a8aabf7462e59,20,9.859001745164742e+19,13,1.3000000000030499e+20,7,7.0000000000071746e+19,4,4.7410263097131975e+19,0,0.5384615384608271,96.33783564814814,690
0x03365fa521cc5ece8b1f7ed1fb00bd4637b01781,1,2e+17,1,5e+16,0,0.0,0,0.0,0,0.0,0.0010648148148148149,480
0x03369f6db2e2e77a2ef92b6295d6989cd68b8491,1,1000000.0,1,200000.0,0,0.0,0,0.0,0,0.0,0.0011805555555555556,480
0x0336bf727c155c2c4789d809d30c8c11f4d3ab49,5,2.8035758815108026e+20,0,0.0,0,0.0,0,0.0,0,1.0,25.786828703703705,600
0x0337cbd1a09ae0c4e7f802c0ce2cffe880ef49ba,23,3.6511053924476786e+21,8,9.870816353937338e+20,7,9.870846987564047e+20,18,3.805314884733147e+21,0,1.000003103454224,7.104872685185185,700
0x0337dcbc6f5f2c2ca665fdd487f7d8f23c305b08,29,1.5311063815738091e+22,19,5.335622000010486e+21,15,5.366953474474258e+21,11,1.0688335792501772e+22,0,1.0058721315834798,49.35300925925926,800
0x0338413ee756d4e561f073b1767e6bf5e18393e9,3,609989421.0,1,500000000.0,1,500067402.0,3,610039892.0,0,1.000134804,1.6856828703703703,680
0x03387d5015f88aea995e790f18ef7ff9dfa0943c,2,722516943.0,1,140000000000.0,2,140184474520.0,1,722810049.0,0,1.0013176751428572,9.4303125,660
0x0338e55ea1a26c84ffd70d7c79d8094ac36b6148,30,2.3286342193781804e+21,2,1.000000000002e+20,1,200119005.0,3,1.3877772001879253e+21,0,2.0011900499959977e-12,58.59627314814815,610
0x0339928b90de16e4fb37de38acbbbe9449ff756a,2,3659.0,0,0.0,0,0.0,0,0.0,0,1.0,7.070081018518518,550
0x033a0f17fb49d292785f02b959227cf5cf50f21a,13,2.1156528123767315e+21,5,1.25e+21,3,1.2008401537951557e+21,6,1.2010000000017472e+21,0,0.9606721230361246,6.631099537037037,700
